,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Unit,Rate,Amount
1342,0.992,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,708.98",268762,USS 15T-CD Operator ST,8.00,Hour(s),$125.63,"$1,005.04"
1343,0.992,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,708.98",268762,USS 15T-CD Operator,1.00,Hour(s),$154.94,$154.94
1344,0.992,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,708.98",268762,Fuel,9.00,Gallon(s),$11.00,$99.00
1345,0.997,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$3,666.00",262748,30 Ton Rough Terrain,15.50,Hour(s),$60.00,$930.00
1346,0.997,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$3,666.00",262748,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1347,0.997,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$3,666.00",262748,Operator Labor - OT,8.00,Hour(s),$200.00,"$1,600.00"
1348,0.997,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$3,666.00",262748,Fuel,16.00,Gallon(s),$11.00,$176.00
1349,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,063.00",264937,80' Articulating Boom,1.00,Day(s),$975.00,$975.00
1350,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,063.00",264937,Environmental Impact,1.00,Each,$0.00,$0.00
1351,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,063.00",264937,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1352,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,063.00",264937,Return - Boom Lift,1.00,Each,$0.00,$0.00
1353,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,063.00",264937,Fuel,8.00,Gallon(s),$11.00,$88.00
1354,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",289296,80'-85' Straight Boom,1.00,Day(s),$975.00,$975.00
1355,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",289296,Environmental Impact,1.00,Each,$0.00,$0.00
1356,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",289296,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1357,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",289296,Return - Boom Lift,1.00,Each,$0.00,$0.00
1358,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",289296,Fuel,5.00,Gallon(s),$11.00,$55.00
1359,0.987,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,478.00",270008,43-45' Articulating Boom,2.00,Week(s),"$1,000.00","$2,000.00"
1360,0.987,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,478.00",270008,Environmental Impact,1.00,Each,$0.00,$0.00
1361,0.987,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,478.00",270008,Delivery - Boom Lift Return - Boom Lift,1.00 1.00,Each Each,$195.00 $195.00,$195.00 $195.00
1362,0.987,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,478.00",270008,Fue,8.00,Gallon(s),$11.00,$88.00
1363,0.987,"Stevenson Crane Service, Inc.",Midwest US HWY 12,"Portage,",IN,,"$6,250.00",286108,20 Ton CD (m) tax,1.00,Month(s),"$6,250.00","$6,250.00"
1364,0.987,"Stevenson Crane Service, Inc.",Midwest US HWY 12,"Portage,",IN,,"$6,250.00",286108,Environmental Impact,1.00,Each,$0.00,$0.00
1365,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,110 Ton RT (d),26.00,Hour(s),$160.00,"$4,160.00"
1366,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,Misc. Equipment,3.00,Day(s),"$1,500.00","$4,500.00"
1367,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,USS 110T-RT Labor ST,24.00,Hour(s),$129.81,"$3,115.44"
1368,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,USS 110T-RT Labor OT,2.00,Hour(s),$160.79,$321.58
1369,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,USS Oiler ST,24.00,Hour(s),$123.30,"$2,959.20"
1370,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,USS Oiler OT,2.00,Hour(s),$151.63,$303.26
1371,0.964,"Stevenson Crane Service, Inc.","84"" Recycle","Gary,",IN,,"$15,898.48",285670,Fuel,49.00,Gallon(s),$11.00,$539.00
1372,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,082.51",290742,USS 2.2MP Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1373,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,082.51",290742,USS 2.2MP Labor OT,0.50,Hour(s),$154.94,$77.47
1374,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,571.46",281683,15 Ton CD (d),8.00,Hour(s),$50.00,$400.00
1375,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,571.46",281683,USS 15T-CD Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1376,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,571.46",281683,USS 15T-CD Labor OT,0.50,Hour(s),$154.94,$77.47
1377,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,571.46",281683,Fuel Surcharge,,,6.00%,$88.95
1378,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,110 Ton RT (d),10.00,Hour(s),$160.00,"$1,600.00"
1379,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,USS 65/70T-RT Labor ST,8.00,Hour(s),$127.02,"$1,016.16"
1380,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,USS 65/70T-RT Labor,2.00,Hour(s),$156.89,$313.78
1381,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,USS Oiler ST,8.00,Hour(s),$123.30,$986.40
1382,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,USS Oiler OT,2.00,Hour(s),$151.63,$303.26
1383,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,Misc. Equipment,1.00,Day(s),"$1,250.00","$1,250.00"
1384,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$5,733.60",281261,Fuel,24.00,Gallon(s),$11.00,$264.00
1385,0.987,"Stevenson Crane Service, Inc.",US Steel - Sinter Plant,Gary,IN,,"$14,412.00",262803,75 Ton RT Daily,52.50,Hour(s),$100.00,"$5,250.00"
1386,0.987,"Stevenson Crane Service, Inc.",US Steel - Sinter Plant,Gary,IN,,"$14,412.00",262803,Operator Labor - ST,44.00,Hour(s),$120.00,"$5,280.00"
1387,0.987,"Stevenson Crane Service, Inc.",US Steel - Sinter Plant,Gary,IN,,"$14,412.00",262803,Operator Labor - OT,8.50,Hour(s),$200.00,"$1,700.00"
1388,0.987,"Stevenson Crane Service, Inc.",US Steel - Sinter Plant,Gary,IN,,"$14,412.00",262803,Man Basket,6.00,Day(s),$250.00,"$1,500.00"
1389,0.987,"Stevenson Crane Service, Inc.",US Steel - Sinter Plant,Gary,IN,,"$14,412.00",262803,Fuel,62.00,Gallon(s),$11.00,$682.00
1390,0.876,"Stevenson Crane Service, Inc.",Steel - Environmental,"Gary,",IN,,"$5,500.00",270608,Misc. Equipment -,1.00,Month(s),"$5,500.00","$5,500.00"
1391,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,030.00",266509,80'-85' Straight Boom,1.00,Day(s),$975.00,$975.00
1392,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,030.00",266509,Environmental Impact,1.00,Each,$0.00,$0.00
1393,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,030.00",266509,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1394,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,030.00",266509,Return - Boom Lift,1.00,Each,$0.00,$0.00
1395,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,030.00",266509,Fuel,5.00,Gallon(s),$11.00,$55.00
1396,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$3,754.84",287910,80 Ton RT (d),13.00,Hour(s),$135.00,"$1,755.00"
1397,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$3,754.84",287910,USS 75/80T-RT Labor ST,8.00,Hour(s),$129.11,"$1,032.88"
1398,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$3,754.84",287910,USS 75/80T-RT Labor,5.50,Hour(s),$159.81,$878.96
1399,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$3,754.84",287910,Fuel,8.00,Gallon(s),$11.00,$88.00
1400,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Craft Foreman - ST,24.00,Hour(s),$145.00,"$3,480.00"
1401,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Craft Foreman - OT,2.00,Hour(s),$185.00,$370.00
1402,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,160 Ton RT,43.00,Hour(s),$280.00,"$12,040.00"
1403,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Crew Labor - ST,32.00,Hour(s),$240.00,"$7,680.00"
1404,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Crew Labor - OT,11.00,Hour(s),$400.00,"$4,400.00"
1405,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Craft Foreman - ST,32.00,Hour(s),$145.00,"$4,640.00"
1406,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Craft Foreman - OT,11.00,Hour(s),$185.00,"$2,035.00"
1407,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Man Basket,5.00,Day(s),$250.00,"$1,250.00"
1408,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Fuel,193.00,Gallon(s),$11.00,"$2,123.00"
1409,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Freight (Round Trip),1.00,Each,"$5,600.00","$5,600.00"
1410,0.801,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$44,818.00",263796,Permits (Round Trip),1.00,Set(s),"$1,200.00","$1,200.00"
1411,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$6,500.00",282853,Overage Hours,1.00,Hour(s),$0.00,$0.00
1412,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$6,500.00",282853,MC20 Mini Picker (m),1.00,Month(s),"$6,500.00","$6,500.00"
1413,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,884.99",280383,30 Ton RT (d),8.00,Hour(s),$60.00,$480.00
1414,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,884.99",280383,USS 30/35T-RT Labor,8.50,Hour(s),$154.94,"$1,316.99"
1415,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,884.99",280383,OT Fuel,8.00,Gallon(s),$11.00,$88.00
1416,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,862.25",274661,USS 2.2MP Operator ST,8.00,Hour(s),$125.63,"$1,005.04"
1417,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,862.25",274661,USS 2.2MP Operator OT,5.00,Hour(s),$154.94,$774.70
1418,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,862.25",274661,USS 2.2MP Operator ST,8.00,Hour(s),$125.63,"$1,005.04"
1419,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,862.25",274661,USS 2.2MP Operator OT,0.50,Hour(s),$154.94,$77.47
1420,0.42,,,,,,"$16,443.20",281546,30 Ton RT (d),8.50,Hour(s),$60.00,$510.00
1421,0.42,,,,,,"$16,443.20",281546,USS 30/35T-RT Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1422,0.42,,,,,,"$16,443.20",281546,USS 30/35T-RT Labor,0.50,Hour(s),$154.94,$77.47
1423,0.42,,,,,,"$16,443.20",281546,Fuel,7.00,Gallon(s),$11.00,$77.00
1424,0.42,,,,,,"$16,443.20",281546,30 Ton RT (d),9.00,Hour(s),$60.00,$540.00
1425,0.42,,,,,,"$16,443.20",281546,USS 30/35T-RT Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1426,0.42,,,,,,"$16,443.20",281546,USS 30/35T-RT Labor,1.50,Hour(s),$154.94,$232.41
1427,0.42,,,,,,"$16,443.20",281546,Fuel,8.00,Gallon(s),$11.00,$88.00
1428,0.42,,,,,,"$16,443.20",281546,15 Ton CD (d),12.50,Hour(s),$50.00,$625.00
1429,0.42,,,,,,"$16,443.20",281546,USS 15T-CD Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1430,0.42,,,,,,"$16,443.20",281546,USS 15T-CD Labor OT,5.00,Hour(s),$154.94,$774.70
1431,0.42,,,,,,"$16,443.20",281546,Fuel,11.00,Gallon(s),$11.00,$121.00
1432,0.42,,,,,,"$16,443.20",281546,8.5 Ton CD (d),1.50 Day(s),,$950.00,"$1,425.00"
1433,0.42,,,,,,"$16,443.20",281546,Operator Labor - ST,8.00 Hour(s),,$155.00,"$1,240.00"
1434,0.42,,,,,,"$16,443.20",281546,Operator Labor - OT,5.50 Hour(s),,$205.00,"$1,127.50"
1435,0.42,,,,,,"$16,443.20",281546,Fuel,15.00 Gallon(s),,$11.00,$165.00
1436,0.42,,,,,,"$16,443.20",281546,8.5 Ton CD (d),1.50 Day(s),,$950.00,"$1,425.00"
1437,0.42,,,,,,"$16,443.20",281546,Operator Labor - ST,8.00 Hour(s),,$155.00,"$1,240.00"
1438,0.42,,,,,,"$16,443.20",281546,Operator Labor - OT,5.50 Hour(s),,$205.00,"$1,127.50"
1439,0.42,,,,,,"$16,443.20",281546,Fuel,15.00 Gallon(s),,$11.00,$165.00
1440,0.42,,,,,,"$16,443.20",281546,Craft Foreman - ST,8.00,,$165.00,"$1,320.00"
1441,0.42,,,,,,"$16,443.20",281546,Craft Foreman - OT,4.50,,$255.00,"$1,147.50"
1442,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,832.45",280378,30 Ton RT (d),9.00,Hour(s),$60.00,$540.00
1443,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,832.45",280378,USS 30/35T-RT Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1444,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,832.45",280378,USS 30/35T-RT Labor,1.50,Hour(s),$154.94,$232.41
1445,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,832.45",280378,Fuel,5.00,Gallon(s),$11.00,$55.00
1446,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,000.00",264172,Misc. Equipment - Bare,1.00,Month(s),$950.00,$950.00
1447,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,000.00",264172,Misc. Equipment - Bare,1.00,Month(s),"$1,200.00","$1,200.00"
1448,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,000.00",264172,Shuttle Van,1.00,Month(s),$850.00,$850.00
1449,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,458.03",284917,30 Ton RT (d),16.00,Hour(s),$60.00,$960.00
1450,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,458.03",284917,USS 30/35T-RT Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1451,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,458.03",284917,USS 30/35T-RT Labor,8.50,Hour(s),$154.94,"$1,316.99"
1452,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,458.03",284917,Fuel,16.00,Gallon(s),$11.00,$176.00
1453,0.987,"Stevenson Crane Service, Inc.",4 Warehouse,"Gary,",IN,,"$1,639.51",286588,30 Ton RT (d),8.00,Hour(s),$60.00,$480.00
1454,0.987,"Stevenson Crane Service, Inc.",4 Warehouse,"Gary,",IN,,"$1,639.51",286588,USS 30/35T-RT Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1455,0.987,"Stevenson Crane Service, Inc.",4 Warehouse,"Gary,",IN,,"$1,639.51",286588,USS 30/35T-RT Labor,0.50,Hour(s),$154.94,$77.47
1456,0.987,"Stevenson Crane Service, Inc.",4 Warehouse,"Gary,",IN,,"$1,639.51",286588,Fuel,7.00,Gallon(s),$11.00,$77.00
1457,0.987,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$6,594.64",269878,35 Ton RT Daily,32.00,Hour(s),$60.00,"$1,920.00"
1458,0.987,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$6,594.64",269878,USS 30/35T-RT Operator,24.00,Hour(s),$125.63,"$3,015.12"
1459,0.987,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$6,594.64",269878,USS 30/35T-RT Operator,8.00,Hour(s),$154.94,"$1,239.52"
1460,0.987,"Stevenson Crane Service, Inc.",US Steel - #2 QBOP/Caster,Gary,IN,,"$6,594.64",269878,OT Fuel,28.00,Gallon(s),$15.00,$420.00
1461,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",285532,80' Articulating Boom,1.00,Day(s),$975.00,$975.00
1462,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",285532,Environmental Impact,1.00,Each,$0.00,$0.00
1463,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",285532,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1464,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",285532,Return - Boom Lift,1.00,Each,$0.00,$0.00
1465,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",285532,Fuel,5.00,Gallon(s),$11.00,$55.00
1466,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,000.00",287071,Misc. Equipment - Bare,2.00,Each,$950.00,"$1,900.00"
1467,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,000.00",287071,Shuttle Van,1.00,Each,$850.00,$850.00
1468,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,000.00",287071,Misc. Equipment - Bare,1.00,Each,$250.00,$250.00
1469,0.987,"Stevenson Crane Service, Inc.",US Steel - #1 BOP/Caster,Gary,IN,,"$4,362.50",280208,18 Ton CD (d),1.00,Day(s),"$1,200.00","$1,200.00"
1470,0.987,"Stevenson Crane Service, Inc.",US Steel - #1 BOP/Caster,Gary,IN,,"$4,362.50",280208,Operator Labor - ST,8.00,Hour(s),$155.00,"$1,240.00"
1471,0.987,"Stevenson Crane Service, Inc.",US Steel - #1 BOP/Caster,Gary,IN,,"$4,362.50",280208,Operator Labor - OT,4.00,Hour(s),$205.00,$820.00
1472,0.987,"Stevenson Crane Service, Inc.",US Steel - #1 BOP/Caster,Gary,IN,,"$4,362.50",280208,Grease Time,0.50,Hour(s),$205.00,$102.50
1473,0.987,"Stevenson Crane Service, Inc.",US Steel - #1 BOP/Caster,Gary,IN,,"$4,362.50",280208,Delivery - Carrydeck,1.00,Each,$500.00,$500.00
1474,0.987,"Stevenson Crane Service, Inc.",US Steel - #1 BOP/Caster,Gary,IN,,"$4,362.50",280208,Return - Carrydeck,1.00,Each,$500.00,$500.00
1475,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,030.00",258997,80' Articulating Boom,1.00,Day(s),$975.00,$975.00
1476,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,030.00",258997,Environmental Impact,1.00,Each,$0.00,$0.00
1477,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,030.00",258997,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1478,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,030.00",258997,Return - Boom Lift,1.00,Each,$0.00,$0.00
1479,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$1,030.00",258997,Fuel,5.00,Gallon(s),$11.00,$55.00
1480,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip",Gary,IN,,"$2,140.00",262143,80 Ton RT,8.00,Hour(s),$135.00,"$1,080.00"
1481,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip",Gary,IN,,"$2,140.00",262143,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1482,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip",Gary,IN,,"$2,140.00",262143,Operator Labor - OT,0.50,Hour(s),$200.00,$100.00
1483,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,15 Ton CD (d),12.50,Hour(s),$50.00,$625.00
1484,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 15T-CD Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1485,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 15T-CD Labor OT,5.00,Hour(s),$154.94,$774.70
1486,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,Fuel,11.00,Gallon(s),$11.00,$121.00
1487,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,30 Ton RT (d),9.50,Hour(s),$60.00,$570.00
1488,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 30/35T-RT Labor ST,8.00 Hour(s),,$125.63,"$1,005.04"
1489,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 30/35T-RT Labor,2.00,Hour(s),$154.94,$309.88
1490,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,Fuel,9.00,Gallon(s),$11.00,$99.00
1491,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,30 Ton RT (d),10.00,Hour(s),$60.00,$600.00
1492,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 30/35T-RT Labor ST,8.00 Hour(s),,$125.63,"$1,005.04"
1493,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 30/35T-RT Labor,2.00,Hour(s),$154.94,$309.88
1494,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,Fuel,9.00 Gallon(s),,$11.00,$99.00
1495,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,30 Ton RT (d),8.50 Hour(s),,$60.00,$510.00
1496,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 30/35T-RT Labor ST,8.00 Hour(s),,$125.63,"$1,005.04"
1497,0.868,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary, IN",,,"$11,267.06",285611,USS 30/35T-RT Labor,1.00 Hour(s),,$154.94,$154.94
